prix,ville,chambres,salledebain,secteur,salons,etage,surface,prix_m2
3500.0,Temara,2.0,2.0,wifak,1.0,2.0,95.0,36.8421052631579
5000.0,Casablanca,1.0,1.0,maarif,1.0,3.0,55.0,90.9090909090909
5500.0,Casablanca,2.0,1.0,casablanca finance city,1.0,3.0,80.0,68.75
4200.0,Rabat,1.0,1.0,agdal,0.0,3.0,29.0,144.82758620689654
8500.0,Rabat,3.0,2.0,hassan,2.0,1.0,110.0,77.27272727272727
6300.0,Casablanca,2.0,2.0,les princesses,1.0,3.0,110.0,57.27272727272727
7000.0,Casablanca,2.0,2.0,californie,1.0,2.0,100.0,70.0
11000.0,Rabat,3.0,2.0,hay riad,1.0,4.0,136.0,80.88235294117646
8000.0,Casablanca,3.0,2.0,californie,1.0,1.0,135.0,59.25925925925926
6300.0,Casablanca,2.0,2.0,californie,1.0,2.0,100.0,63.0
18000.0,Rabat,3.0,2.0,hay riad,1.0,5.0,107.0,168.22429906542055
3280.0,Rabat,1.0,1.0,agdal,0.0,2.0,23.0,142.6086956521739
12000.0,Casablanca,2.0,2.0,ferme bretone,1.0,2.0,107.0,112.14953271028037
9500.0,Casablanca,2.0,2.0,ferme bretone,1.0,4.0,90.0,105.55555555555556
2700.0,Salé,2.0,1.0,tabriquet,1.0,5.0,70.0,38.57142857142857
28500.0,Rabat,4.0,3.0,autre secteur,2.0,3.0,220.0,129.54545454545453
2700.0,Casablanca,2.0,1.0,oulfa,1.0,1.0,60.0,45.0
3100.0,Oujda,2.0,1.0,andalous,1.0,2.0,63.0,49.20634920634921
5000.0,Meknès,3.0,1.0,el bassatine,1.0,3.0,75.0,66.66666666666667
4900.0,Casablanca,1.0,1.0,sidi maarouf,2.0,1.0,69.0,71.01449275362319
3700.0,Casablanca,1.0,1.0,belvedere,1.0,4.0,50.0,74.0
2000.0,Meknès,3.0,2.0,marjane 2,2.0,5.0,105.0,19.047619047619047
13500.0,Casablanca,2.0,2.0,casablanca finance city,1.0,8.0,99.0,136.36363636363637
5000.0,El Mansouria,2.0,1.0,toute la ville,1.0,2.0,74.0,67.56756756756756
5500.0,Tanger,2.0,2.0,malabata,1.0,5.0,80.0,68.75
4200.0,Casablanca,2.0,1.0,sidi maarouf,1.0,1.0,62.0,67.74193548387096
4500.0,Casablanca,2.0,1.0,lissasfa,1.0,3.0,61.0,73.77049180327869
8000.0,Temara,2.0,2.0,wifak,1.0,2.0,86.0,93.02325581395348
5500.0,El Jadida,2.0,1.0,centre,1.0,1.0,78.0,70.51282051282051
8500.0,Agadir,2.0,2.0,centre ville,2.0,1.0,100.0,85.0
5000.0,Rabat,1.0,1.0,hassan,1.0,1.0,55.0,90.9090909090909
6000.0,Casablanca,2.0,1.0,oulfa,1.0,3.0,90.0,66.66666666666667
4000.0,Dar Bouazza,2.0,2.0,toute la ville,2.0,2.0,200.0,20.0
2800.0,El Jadida,2.0,1.0,autre secteur,1.0,4.0,80.0,35.0
5500.0,Casablanca,2.0,2.0,al qods,1.0,1.0,120.0,45.833333333333336
2800.0,Casablanca,2.0,1.0,casablanca finance city,2.0,2.0,76.0,36.8421052631579
6700.0,Casablanca,2.0,1.0,2 mars,1.0,1.0,70.0,95.71428571428571
3800.0,Salé,1.0,1.0,toute la ville,2.0,3.0,61.0,62.295081967213115
2100.0,Larache,2.0,1.0,toute la ville,1.0,5.0,67.0,31.34328358208955
3000.0,Marrakech,2.0,1.0,hay charaf,1.0,3.0,52.0,57.69230769230769
2200.0,Temara,1.0,1.0,massira 2,1.0,2.0,70.0,31.428571428571427
7500.0,Rabat,2.0,1.0,hassan,1.0,1.0,110.0,68.18181818181819
9000.0,Casablanca,1.0,1.0,centre ville,1.0,4.0,142.0,63.38028169014085
10000.0,El Jadida,2.0,1.0,autre secteur,1.0,1.0,95.0,105.26315789473684
1800.0,Tamesna,2.0,2.0,toute la ville,1.0,1.0,62.0,29.032258064516128
2000.0,Salé,1.0,1.0,hay karima,1.0,2.0,30.0,66.66666666666667
4200.0,Temara,3.0,1.0,wifak,1.0,3.0,89.0,47.19101123595506
5000.0,Mohammedia,3.0,1.0,mimosas,1.0,2.0,75.0,66.66666666666667
2500.0,Kénitra,2.0,1.0,val fleury,1.0,3.0,70.0,35.714285714285715
1600.0,Sefrou,2.0,1.0,toute la ville,1.0,2.0,87.0,18.39080459770115
1600.0,Sefrou,2.0,1.0,toute la ville,1.0,2.0,87.0,18.39080459770115
3000.0,Casablanca,2.0,1.0,anfa,1.0,4.0,20.0,150.0
2300.0,Tamesna,2.0,1.0,toute la ville,1.0,3.0,56.0,41.07142857142857
3000.0,Tanger,2.0,1.0,autre secteur,1.0,1.0,100.0,30.0
7500.0,Tanger,3.0,2.0,mesnana,1.0,5.0,126.0,59.523809523809526
6000.0,Mohammedia,2.0,1.0,la siesta,1.0,1.0,96.0,62.5
4500.0,Rabat,2.0,2.0,quartier de l'ocean,1.0,3.0,96.0,46.875
3800.0,Casablanca,1.0,1.0,derb omar,1.0,4.0,70.0,54.285714285714285
1300.0,Casablanca,1.0,1.0,autre secteur,1.0,2.0,40.0,32.5
5500.0,Casablanca,2.0,1.0,belvedere,1.0,4.0,65.0,84.61538461538461
2000.0,Casablanca,1.0,1.0,sidi maarouf,0.0,1.0,38.0,52.63157894736842
2000.0,Casablanca,2.0,1.0,ain sebaa,1.0,3.0,50.0,40.0
3200.0,Tétouan,3.0,1.0,route de ceuta,2.0,1.0,147.0,21.768707482993197
2200.0,Tamaris,2.0,1.0,toute la ville,1.0,2.0,59.0,37.28813559322034
6000.0,Rabat,2.0,2.0,agdal,2.0,1.0,124.0,48.38709677419355
5000.0,Kénitra,3.0,2.0,centre,2.0,4.0,187.0,26.737967914438503
2000.0,Casablanca,2.0,1.0,sidi bernoussi,1.0,2.0,55.0,36.36363636363637
6500.0,Casablanca,1.0,1.0,oulfa,1.0,4.0,52.0,125.0
4500.0,Casablanca,1.0,1.0,ain sebaa,1.0,2.0,52.0,86.53846153846153
7000.0,Tanger,2.0,2.0,castilla,2.0,5.0,130.0,53.84615384615385
6500.0,Casablanca,1.0,1.0,oulfa,1.0,4.0,50.0,130.0
3500.0,Tanger,2.0,2.0,branes 1,1.0,2.0,70.0,50.0
2200.0,Berrechid,2.0,1.0,toute la ville,1.0,3.0,74.0,29.72972972972973
6000.0,Tanger,2.0,2.0,centre ville,2.0,5.0,93.0,64.51612903225806
10500.0,Rabat,2.0,1.0,hassan,1.0,2.0,80.0,131.25
4000.0,Salé,2.0,2.0,said hajji,1.0,1.0,70.0,57.142857142857146
3000.0,Casablanca,2.0,2.0,ain borja,1.0,2.0,70.0,42.857142857142854
9000.0,Casablanca,2.0,1.0,casablanca finance city,1.0,1.0,75.0,120.0
5000.0,Nouaceur,2.0,2.0,toute la ville,1.0,3.0,96.0,52.083333333333336
6200.0,Tétouan,3.0,2.0,wilaya,2.0,1.0,170.0,36.470588235294116
6000.0,Casablanca,2.0,2.0,les princesses,1.0,3.0,75.0,80.0
4700.0,Casablanca,1.0,1.0,anfa,1.0,2.0,52.0,90.38461538461539
2800.0,Casablanca,2.0,1.0,sidi maarouf,1.0,3.0,50.0,56.0
5000.0,Nouaceur,1.0,1.0,toute la ville,1.0,2.0,70.0,71.42857142857143
3500.0,Meknès,3.0,2.0,marjane 2,1.0,3.0,100.0,35.0
6500.0,El Mansouria,2.0,2.0,toute la ville,2.0,1.0,120.0,54.166666666666664
6000.0,Nouaceur,2.0,1.0,toute la ville,1.0,1.0,96.0,62.5
4500.0,Kénitra,3.0,2.0,mimosas,1.0,2.0,105.0,42.857142857142854
5000.0,Casablanca,1.0,1.0,anfa,1.0,2.0,75.0,66.66666666666667
2800.0,Fès,3.0,2.0,autre secteur,1.0,3.0,85.0,32.94117647058823
6500.0,Tanger,2.0,2.0,centre ville,2.0,5.0,93.0,69.89247311827957
6000.0,Rabat,2.0,1.0,autre secteur,1.0,3.0,90.0,66.66666666666667
6500.0,Agadir,2.0,2.0,founty,1.0,4.0,85.0,76.47058823529412
6000.0,Casablanca,2.0,2.0,ain chock,1.0,3.0,79.0,75.9493670886076
2000.0,Casablanca,1.0,1.0,sidi bernoussi,1.0,1.0,56.0,35.714285714285715
8500.0,El Mansouria,3.0,2.0,toute la ville,1.0,3.0,140.0,60.714285714285715
3800.0,Casablanca,1.0,1.0,belvedere,1.0,4.0,30.0,126.66666666666667
4000.0,Tanger,2.0,1.0,ziatene,1.0,6.0,80.0,50.0
5000.0,El Mansouria,2.0,1.0,toute la ville,1.0,3.0,78.0,64.1025641025641
5000.0,Nouaceur,1.0,1.0,toute la ville,1.0,1.0,65.0,76.92307692307692
4000.0,Salé,2.0,1.0,sala el jadida,1.0,4.0,74.0,54.054054054054056
4500.0,Tanger,2.0,1.0,mesnana,1.0,2.0,80.0,56.25
4500.0,Nouaceur,2.0,2.0,toute la ville,1.0,2.0,92.0,48.91304347826087
2400.0,Casablanca,2.0,2.0,autre secteur,1.0,2.0,86.0,27.906976744186046
7000.0,Tanger,2.0,1.0,iberie,1.0,6.0,70.0,100.0
4500.0,Temara,2.0,2.0,wifak,1.0,4.0,100.0,45.0
4000.0,Casablanca,2.0,1.0,oulfa,1.0,3.0,72.0,55.55555555555556
4000.0,Marrakech,2.0,1.0,route de casablanca,1.0,2.0,56.0,71.42857142857143
6000.0,Nouaceur,2.0,1.0,toute la ville,1.0,1.0,90.0,66.66666666666667
2600.0,Rabat,1.0,1.0,mabella,1.0,4.0,31.0,83.87096774193549
2000.0,Tétouan,1.0,1.0,autre secteur,1.0,1.0,50.0,40.0
2500.0,Marrakech,2.0,1.0,es saada,1.0,1.0,55.0,45.45454545454545
2800.0,Temara,2.0,1.0,centre ville,1.0,2.0,80.0,35.0
5500.0,Salé,2.0,2.0,sala el jadida,1.0,4.0,96.0,57.291666666666664
3000.0,Temara,1.0,2.0,autre secteur,1.0,3.0,75.0,40.0
3500.0,Sidi Bouzid,2.0,2.0,toute la ville,2.0,2.0,100.0,35.0
5900.0,Rabat,2.0,1.0,agdal,1.0,3.0,70.0,84.28571428571429
3500.0,Tanger,3.0,1.0,hay hassani,1.0,2.0,90.0,38.888888888888886
9000.0,Rabat,2.0,2.0,agdal,1.0,2.0,78.0,115.38461538461539
7000.0,Tanger,3.0,2.0,centre ville,1.0,5.0,98.0,71.42857142857143
4000.0,Casablanca,2.0,1.0,oulfa,1.0,2.0,56.0,71.42857142857143
5500.0,Sidi Rahal,2.0,2.0,toute la ville,1.0,1.0,80.0,68.75
7500.0,Casablanca,3.0,2.0,californie,2.0,1.0,104.0,72.11538461538461
6500.0,Rabat,1.0,1.0,agdal,1.0,3.0,55.0,118.18181818181819
12000.0,Rabat,2.0,2.0,souissi,2.0,2.0,120.0,100.0
8500.0,Rabat,2.0,2.0,hay riad,2.0,2.0,100.0,85.0
3000.0,Fès,3.0,2.0,ben souda,2.0,2.0,94.0,31.914893617021278
8500.0,Rabat,2.0,2.0,hay riad,2.0,2.0,100.0,85.0
4000.0,Casablanca,1.0,1.0,roches noires,1.0,5.0,37.0,108.10810810810811
2700.0,El Jadida,1.0,2.0,najmat al janoub,1.0,3.0,80.0,33.75
4800.0,El Mansouria,2.0,1.0,toute la ville,1.0,3.0,100.0,48.0
4900.0,Casablanca,2.0,1.0,sidi maarouf,1.0,2.0,93.0,52.68817204301075
3200.0,Rabat,2.0,2.0,hay nahda,1.0,2.0,80.0,40.0
4500.0,Casablanca,2.0,2.0,sidi maarouf,1.0,4.0,94.0,47.87234042553192
2400.0,Casablanca,2.0,1.0,industriel nord,1.0,3.0,75.0,32.0
2600.0,Salé,2.0,2.0,sala el jadida,1.0,2.0,70.0,37.142857142857146
4700.0,El Jadida,2.0,1.0,autre secteur,1.0,4.0,66.0,71.21212121212122
5300.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,61.0,86.88524590163935
7000.0,Casablanca,1.0,2.0,gauthier,1.0,4.0,65.0,107.6923076923077
4000.0,Casablanca,1.0,1.0,bourgogne,1.0,1.0,40.0,100.0
10000.0,Marrakech,3.0,1.0,issil,1.0,2.0,122.0,81.9672131147541
4800.0,El Jadida,1.0,1.0,autre secteur,1.0,3.0,59.0,81.35593220338983
4600.0,El Jadida,2.0,1.0,autre secteur,1.0,3.0,72.0,63.888888888888886
5400.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,72.0,75.0
4500.0,El Jadida,2.0,1.0,autre secteur,1.0,1.0,63.0,71.42857142857143
4850.0,El Jadida,2.0,1.0,autre secteur,1.0,2.0,59.0,82.20338983050847
4900.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,71.0,69.01408450704226
4850.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,56.0,86.60714285714286
4400.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,63.0,69.84126984126983
5350.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,59.0,90.67796610169492
5400.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,58.0,93.10344827586206
10000.0,Agadir,2.0,2.0,talborjt,2.0,1.0,102.0,98.03921568627452
4750.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,58.0,81.89655172413794
5000.0,Casablanca,1.0,1.0,les princesses,1.0,4.0,54.0,92.5925925925926
4650.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,57.0,81.57894736842105
2000.0,Casablanca,1.0,1.0,maarif,0.0,2.0,30.0,66.66666666666667
5150.0,El Jadida,2.0,1.0,autre secteur,1.0,1.0,73.0,70.54794520547945
5450.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,83.0,65.66265060240964
5400.0,El Jadida,2.0,1.0,autre secteur,2.0,1.0,58.0,93.10344827586206
4650.0,El Jadida,2.0,1.0,autre secteur,1.0,1.0,74.0,62.83783783783784
4800.0,El Jadida,2.0,1.0,autre secteur,1.0,2.0,75.0,64.0
4000.0,Temara,2.0,1.0,riad oulad mtaa,1.0,1.0,80.0,50.0
4800.0,El Jadida,2.0,1.0,autre secteur,1.0,2.0,75.0,64.0
3200.0,Berrechid,2.0,2.0,toute la ville,1.0,1.0,80.0,40.0
4650.0,El Jadida,2.0,1.0,autre secteur,1.0,2.0,73.0,63.6986301369863
4650.0,El Jadida,2.0,1.0,autre secteur,1.0,1.0,71.0,65.49295774647888
5200.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,76.0,68.42105263157895
4800.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,86.0,55.81395348837209
8003.0,Oujda,2.0,1.0,centre ville,2.0,2.0,106.0,75.5
12000.0,Casablanca,3.0,2.0,2 mars,1.0,2.0,152.0,78.94736842105263
4500.0,El Jadida,2.0,1.0,autre secteur,1.0,1.0,68.0,66.17647058823529
15000.0,Salé,3.0,2.0,tabriquet,1.0,1.0,106.0,141.50943396226415
3500.0,Temara,2.0,1.0,riad oulad mtaa,1.0,1.0,75.0,46.666666666666664
5100.0,Casablanca,1.0,1.0,maarif,1.0,1.0,55.0,92.72727272727273
7000.0,Casablanca,1.0,1.0,quartier des hopitaux,1.0,2.0,48.0,145.83333333333334
4000.0,الدار البيضاء,1.0,1.0,belvedere,1.0,4.0,80.0,50.0
7500.0,Casablanca,1.0,1.0,palmier,1.0,3.0,50.0,150.0
2500.0,Ben Guerir,2.0,1.0,toute la ville,1.0,2.0,100.0,25.0
5000.0,Casablanca,2.0,2.0,californie,1.0,1.0,88.0,56.81818181818182
2000.0,Boukhalef,1.0,0.0,toute la ville,1.0,2.0,55.0,36.36363636363637
4000.0,Temara,3.0,2.0,autre secteur,1.0,1.0,68.0,58.8235294117647
5000.0,Casablanca,1.0,1.0,anfa,1.0,2.0,75.0,66.66666666666667
3500.0,Fès,3.0,2.0,agdal,2.0,3.0,130.0,26.923076923076923
6500.0,Marrakech,1.0,1.0,gueliz,1.0,1.0,67.0,97.01492537313433
4000.0,Casablanca,2.0,1.0,sidi maarouf,1.0,1.0,64.0,62.5
3800.0,Casablanca,2.0,1.0,roches noires,1.0,4.0,77.0,49.35064935064935
2200.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,2.0,60.0,36.666666666666664
5600.0,Mohammedia,1.0,1.0,quartier du parc,1.0,1.0,67.0,83.58208955223881
3000.0,Tanger,2.0,1.0,marjane,1.0,2.0,76.0,39.473684210526315
3200.0,Casablanca,3.0,2.0,sidi moumen,1.0,3.0,79.0,40.50632911392405
6500.0,Casablanca,2.0,1.0,bourgogne,1.0,2.0,67.0,97.01492537313433
8000.0,Casablanca,2.0,2.0,maarif,1.0,2.0,90.0,88.88888888888889
1800.0,Bouskoura,2.0,1.0,bouskoura centre,1.0,1.0,70.0,25.714285714285715
4500.0,Bouskoura,3.0,2.0,bouskoura centre,1.0,2.0,96.0,46.875
2500.0,Salé,2.0,1.0,abouab sala,1.0,4.0,60.0,41.666666666666664
5500.0,Bouskoura,2.0,2.0,bouskoura centre,1.0,1.0,108.0,50.925925925925924
5500.0,Marrakech,2.0,2.0,route de safi,1.0,2.0,79.0,69.62025316455696
3000.0,Casablanca,2.0,1.0,hay moulay rachid,1.0,3.0,75.0,40.0
12500.0,Rabat,3.0,1.0,hay riad,3.0,3.0,153.0,81.69934640522875
6000.0,Casablanca,1.0,1.0,beausejour,2.0,4.0,78.0,76.92307692307692
2500.0,Casablanca,2.0,1.0,sidi bernoussi,1.0,3.0,60.0,41.666666666666664
5000.0,Marrakech,2.0,1.0,es saada,1.0,2.0,70.0,71.42857142857143
2300.0,Taza,3.0,1.0,toute la ville,2.0,3.0,110.0,20.90909090909091
9000.0,Marrakech,2.0,0.0,gueliz,0.0,3.0,90.0,100.0
7500.0,Rabat,1.0,1.0,medina de rabat,1.0,2.0,42.0,178.57142857142858
5000.0,Agadir,3.0,2.0,agadir oufella,1.0,1.0,100.0,50.0
4500.0,Rabat,1.0,1.0,kebibat,1.0,2.0,68.0,66.17647058823529
4300.0,Agadir,2.0,2.0,hay mohammadi,1.0,4.0,84.0,51.19047619047619
5000.0,Agadir,3.0,2.0,agadir oufella,1.0,1.0,100.0,50.0
3500.0,Tanger,2.0,1.0,autre secteur,1.0,1.0,55.0,63.63636363636363
7000.0,Marrakech,2.0,2.0,hivernage,1.0,2.0,95.0,73.6842105263158
7000.0,Marrakech,2.0,2.0,hivernage,1.0,2.0,95.0,73.6842105263158
5300.0,Casablanca,2.0,2.0,bourgogne,2.0,2.0,92.0,57.608695652173914
3700.0,Casablanca,2.0,1.0,sidi maarouf,1.0,2.0,60.0,61.666666666666664
3000.0,Casablanca,2.0,1.0,oulfa,1.0,2.0,51.0,58.8235294117647
13500.0,Tanger,2.0,2.0,mozart,1.0,8.0,102.0,132.35294117647058
1700.0,Béni Yakhlef,3.0,2.0,toute la ville,1.0,2.0,70.0,24.285714285714285
1700.0,Béni Yakhlef,3.0,2.0,toute la ville,1.0,2.0,70.0,24.285714285714285
13000.0,Rabat,3.0,2.0,haut agdal,1.0,2.0,160.0,81.25
7500.0,Casablanca,1.0,1.0,franceville,1.0,1.0,63.0,119.04761904761905
2500.0,Laâyoune,3.0,1.0,toute la ville,1.0,2.0,100.0,25.0
7000.0,Casablanca,1.0,1.0,palmier,1.0,3.0,55.0,127.27272727272727
3500.0,Berrechid,3.0,2.0,toute la ville,1.0,4.0,96.0,36.458333333333336
3700.0,Marrakech,2.0,1.0,es saada,1.0,3.0,60.0,61.666666666666664
6700.0,Dar Bouazza,2.0,2.0,toute la ville,1.0,1.0,75.0,89.33333333333333
5000.0,Marrakech,2.0,1.0,mabrouka,1.0,2.0,60.0,83.33333333333333
1800.0,Bouskoura,2.0,2.0,bouskoura centre,1.0,1.0,54.0,33.333333333333336
8000.0,Rabat,1.0,1.0,agdal,1.0,4.0,60.0,133.33333333333334
6000.0,Casablanca,2.0,1.0,anfa,1.0,4.0,100.0,60.0
9500.0,Casablanca,2.0,2.0,californie,1.0,1.0,110.0,86.36363636363636
6000.0,Mohammedia,1.0,1.0,quartier du parc,1.0,1.0,58.0,103.44827586206897
3700.0,Tanger,2.0,1.0,ahlane,1.0,3.0,70.0,52.857142857142854
7500.0,Casablanca,3.0,2.0,maarif extension,2.0,4.0,124.0,60.483870967741936
5000.0,Rabat,2.0,1.0,yacoub el mansour,2.0,2.0,110.0,45.45454545454545
1800.0,Kénitra,3.0,1.0,autre secteur,1.0,3.0,67.0,26.865671641791046
3500.0,Casablanca,2.0,1.0,sidi maarouf,1.0,1.0,70.0,50.0
6000.0,El Jadida,2.0,2.0,autre secteur,1.0,4.0,100.0,60.0
7000.0,El Jadida,2.0,1.0,centre,1.0,4.0,100.0,70.0
3350.0,Rabat,1.0,1.0,agdal,0.0,3.0,25.0,134.0
5500.0,Casablanca,1.0,2.0,maarif,1.0,5.0,70.0,78.57142857142857
5000.0,Tanger,2.0,1.0,mesnana,1.0,4.0,56.0,89.28571428571429
9500.0,Rabat,1.0,1.0,hay riad,1.0,6.0,70.0,135.71428571428572
2600.0,Agadir,2.0,1.0,taddart anza,1.0,2.0,55.0,47.27272727272727
2700.0,Mohammedia,1.0,1.0,nassim,1.0,4.0,50.0,54.0
6500.0,Casablanca,2.0,1.0,belvedere,1.0,1.0,96.0,67.70833333333333
5500.0,Agadir,2.0,2.0,centre ville,1.0,4.0,100.0,55.0
3000.0,Kénitra,2.0,2.0,autre secteur,1.0,1.0,70.0,42.857142857142854
3500.0,Fès,3.0,1.0,centre,2.0,1.0,165.0,21.21212121212121
2500.0,Essaouira,2.0,2.0,centre ville,1.0,2.0,70.0,35.714285714285715
6900.0,Rabat,1.0,1.0,hay riad,1.0,2.0,69.0,100.0
1000.0,Marrakech,2.0,1.0,agdal,1.0,2.0,90.0,11.11111111111111
4110.0,Rabat,1.0,1.0,agdal,0.0,2.0,35.0,117.42857142857143
5900.0,El Jadida,3.0,1.0,al kodia,2.0,1.0,130.0,45.38461538461539
10000.0,Marrakech,3.0,1.0,hivernage,1.0,2.0,100.0,100.0
10998.0,Marrakech,2.0,2.0,gueliz,1.0,3.0,80.0,137.475
11000.0,Marrakech,2.0,1.0,gueliz,1.0,4.0,106.0,103.77358490566037
8000.0,Salé,3.0,1.0,sidi abdellah,1.0,3.0,100.0,80.0
5500.0,Casablanca,1.0,1.0,maarif extension,1.0,4.0,60.0,91.66666666666667
2000.0,El Jadida,2.0,2.0,jawhara,1.0,1.0,70.0,28.571428571428573
9000.0,El Menzeh,3.0,2.0,toute la ville,1.0,1.0,110.0,81.81818181818181
12000.0,Agadir,3.0,3.0,marina,2.0,2.0,160.0,75.0
1700.0,Marrakech,2.0,1.0,autre secteur,1.0,1.0,60.0,28.333333333333332
4500.0,Casablanca,3.0,2.0,ain borja,1.0,3.0,105.0,42.857142857142854
28500.0,Rabat,4.0,3.0,autre secteur,2.0,3.0,220.0,129.54545454545453
7000.0,Marrakech,2.0,1.0,annakhil,2.0,4.0,80.0,87.5
8500.0,Tanger,2.0,2.0,centre,1.0,2.0,135.0,62.96296296296296
5500.0,Tanger,2.0,1.0,centre ville,1.0,3.0,80.0,68.75
7000.0,Temara,3.0,2.0,harhoura,2.0,1.0,130.0,53.84615384615385
8000.0,Temara,3.0,2.0,harhoura,1.0,1.0,120.0,66.66666666666667
2800.0,Fès,2.0,1.0,centre,1.0,6.0,80.0,35.0
4300.0,Salé,2.0,1.0,sala el jadida,1.0,4.0,73.0,58.9041095890411
12000.0,Dar Bouazza,3.0,2.0,toute la ville,2.0,2.0,150.0,80.0
5500.0,Casablanca,2.0,1.0,2 mars,1.0,5.0,70.0,78.57142857142857
6000.0,Ben Guerir,2.0,1.0,toute la ville,1.0,3.0,70.0,85.71428571428571
5500.0,Casablanca,1.0,1.0,2 mars,1.0,2.0,55.0,100.0
5500.0,Marrakech,1.0,1.0,hivernage,1.0,3.0,57.0,96.49122807017544
1300.0,Deroua,3.0,1.0,toute la ville,0.0,1.0,51.0,25.49019607843137
5500.0,Tanger,3.0,1.0,autre secteur,1.0,4.0,100.0,55.0
12000.0,Rabat,2.0,2.0,hay riad,2.0,2.0,100.0,120.0
18000.0,Tanger,2.0,3.0,malabata,1.0,2.0,120.0,150.0
6000.0,Ben Guerir,2.0,1.0,toute la ville,1.0,1.0,70.0,85.71428571428571
4500.0,Bouznika,2.0,2.0,autre secteur,1.0,3.0,120.0,37.5
2300.0,Mohammedia,1.0,1.0,centre ville,1.0,1.0,46.0,50.0
18000.0,Tanger,3.0,2.0,malabata,1.0,2.0,150.0,120.0
2000.0,Casablanca,2.0,1.0,errahma,1.0,2.0,54.0,37.03703703703704
3500.0,Mohammedia,2.0,2.0,quartier du parc,1.0,3.0,82.0,42.68292682926829
4200.0,Kénitra,2.0,1.0,bir rami,1.0,2.0,85.0,49.411764705882355
11000.0,Temara,3.0,3.0,harhoura,2.0,1.0,145.0,75.86206896551724
1699.0,Sidi Rahal,2.0,1.0,toute la ville,1.0,3.0,74.0,22.95945945945946
14000.0,Rabat,3.0,2.0,haut agdal,2.0,2.0,147.0,95.23809523809524
4500.0,Bouskoura,3.0,2.0,victoria,2.0,1.0,125.0,36.0
3500.0,Agadir,2.0,1.0,tilila,1.0,1.0,56.0,62.5
2800.0,Agadir,4.0,1.0,tilila,1.0,4.0,100.0,28.0
2800.0,Agadir,4.0,1.0,tilila,1.0,4.0,100.0,28.0
4500.0,Mohammedia,1.0,1.0,mimosas,2.0,1.0,80.0,56.25
6000.0,Casablanca,3.0,2.0,californie,1.0,2.0,115.0,52.17391304347826
2500.0,El Jadida,2.0,1.0,autre secteur,1.0,3.0,60.0,41.666666666666664
4000.0,Casablanca,2.0,1.0,oulfa,1.0,2.0,56.0,71.42857142857143
2800.0,Errachidia,3.0,1.0,toute la ville,1.0,1.0,110.0,25.454545454545453
7500.0,Casablanca,3.0,2.0,2 mars,2.0,4.0,150.0,50.0
7000.0,Casablanca,2.0,2.0,californie,1.0,3.0,90.0,77.77777777777777
6000.0,Casablanca,1.0,1.0,les princesses,1.0,6.0,55.0,109.0909090909091
10000.0,Casablanca,3.0,2.0,2 mars,2.0,1.0,174.0,57.47126436781609
3900.0,Casablanca,1.0,1.0,mers sultan,1.0,1.0,30.0,130.0
7000.0,Casablanca,2.0,2.0,maarif,1.0,2.0,85.0,82.3529411764706
3200.0,Ksar el-Kebir,2.0,2.0,toute la ville,1.0,1.0,70.0,45.714285714285715
8200.0,Rabat,2.0,2.0,hay riad,1.0,2.0,87.0,94.25287356321839
7000.0,Rabat,3.0,2.0,diour jamaa,1.0,2.0,120.0,58.333333333333336
4000.0,Berkane,2.0,2.0,toute la ville,1.0,5.0,80.0,50.0
4900.0,El Jadida,1.0,1.0,autre secteur,1.0,2.0,71.0,69.01408450704226
4700.0,El Jadida,1.0,1.0,autre secteur,1.0,3.0,73.0,64.38356164383562
4800.0,El Jadida,1.0,0.0,autre secteur,0.0,1.0,62.0,77.41935483870968
4500.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,68.0,66.17647058823529
4500.0,El Jadida,2.0,1.0,autre secteur,1.0,2.0,58.0,77.58620689655173
2700.0,El Jadida,2.0,1.0,saada,1.0,2.0,60.0,45.0
4700.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,73.0,64.38356164383562
4700.0,El Jadida,2.0,1.0,autre secteur,1.0,2.0,59.0,79.66101694915254
3000.0,Casablanca,2.0,1.0,oulfa,1.0,3.0,50.0,60.0
4650.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,63.0,73.80952380952381
4000.0,Casablanca,1.0,1.0,centre ville,1.0,2.0,60.0,66.66666666666667
4600.0,El Jadida,1.0,1.0,autre secteur,1.0,1.0,59.0,77.96610169491525
4600.0,El Jadida,1.0,1.0,autre secteur,1.0,2.0,59.0,77.96610169491525
4250.0,El Jadida,2.0,1.0,autre secteur,1.0,1.0,75.0,56.666666666666664
